Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_age,Item_Visibility_Mean,Item_ID,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
47.4692,1576.6144,0.046259036,12.792854228644284,37,0.7013963012340255,770,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
244.917,2916.204,0.035651291,9.6,20,0.540557819700737,1094,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
151.3366,3022.732,0.059835659,11.1,18,0.9072499890507971,971,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
108.9938,1071.938,0.091408076,12.8,13,1.3859624400586017,1436,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46.106,792.302,0.169405699,12.85,15,2.5685907221794384,590,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
231.9668,3225.1352,0.015943701,13.65,20,0.24174418397696903,965,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
146.6102,1895.5326,0.174232377,12.792854228644284,37,2.6417745666600636,37,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
261.591,3155.892,0.031801103,7.935,20,0.4821798711793793,1479,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
74.967,229.701,0.052749199,12.792854228644284,37,0.7998025093228824,1177,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
189.9846,191.0846,0.039463564,16.1,24,0.5983608872245466,44,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41.8112,894.8352,0.0,7.645,25,0.0,1024,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110.7228,331.5684,0.036159635,8.775,24,0.5482655160166419,322,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57.2272,1174.4712,0.024020078,10.65,20,0.36420114471371146,248,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
95.012,1864.24,0.071104408,7.64,15,1.0781108532532984,505,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93.2146,1733.0774,0.093913607,7.325,15,1.4239522108793163,503,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
94.741,1061.951,0.144006886,8.645,13,2.183484696754813,1343,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
55.7956,1037.3164,0.093159233,8.97,23,1.4125141183659504,1307,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
219.3482,219.0482,0.129425145,12.792854228644284,37,1.962391044847485,164,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
198.6742,2388.8904,0.053839714,5.405,13,0.8163372937364665,820,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
90.6462,2406.2012,0.098629062,12.792854228644284,37,1.4954496518470766,255,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
240.1538,1442.1228,0.017658634,10.195,23,0.2677466208427993,363,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103.5332,1230.3984,0.041282286,6.935,25,0.6259370105958367,459,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
159.0262,159.1262,0.170186628,12.792854228644284,37,2.5804314512453534,1192,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
152.2682,1829.6184,0.086781204,8.88,25,1.3158081267027575,55,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
162.521,4567.388,0.042270751,12.792854228644284,37,0.6409244758534199,1170,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
145.3786,2745.0934,0.089186275,9.3,20,1.3522746865248259,333,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
169.4474,4211.185,0.019502965,9.0,18,0.29571103717113034,1506,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
146.0102,2916.204,0.024650932,21.25,18,0.37376638213497315,1432,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59.2246,984.7182,0.026722744,12.35,23,0.405179947987324,987,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
124.3704,3004.0896,0.037516862,12.792854228644284,37,0.5688442846216545,1068,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
43.9428,351.5424,0.023154399,16.85,25,0.35107540537370513,885,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49.8034,631.8442,0.072284689,14.7,18,1.096006702354365,427,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
173.9422,4138.6128,0.028391879,8.63,13,0.43048797894716184,794,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
261.291,2892.901,0.031866022,7.935,13,0.48316419663051524,1479,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
112.7176,1832.2816,0.024088444,12.792854228644284,37,0.36523773483050864,254,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
126.7704,1752.3856,0.064409056,19.85,18,0.9765934950390065,1555,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37.5164,656.4788,0.082012293,5.765,25,1.2435001664522616,1085,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
240.5538,3845.6608,0.157075658,17.75,23,2.3816381633006958,192,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.5588,229.0352,0.107110465,12.792854228644284,37,1.6240477638672917,669,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
181.895,732.38,0.014459672,8.235,25,0.2192427974041051,1405,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43.4086,847.5634,0.076483451,12.792854228644284,37,1.1596698564365635,1051,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
55.0298,539.298,0.10234983,6.13,23,1.551865287333945,419,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
127.2362,1635.8706,0.174827835,9.1,13,2.650803117076467,877,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
121.4072,2450.144,0.104591027,18.7,35,1.585847130062721,501,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
261.7568,1845.5976,0.075868843,15.5,23,1.1503509467664867,976,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
156.7972,3427.5384,0.086764795,10.695,18,1.315559327486385,428,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
220.8456,5084.0488,0.03408026,6.695,13,0.5167372772120438,157,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
229.8668,4837.7028,0.072655379,16.0,18,1.1016272387378823,1296,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62.6168,639.168,0.056555715,5.59,35,0.8575182871222325,482,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
197.0742,2587.9646,0.043402224,11.35,15,0.6580802803355144,1091,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
93.8804,1470.0864,0.064882207,12.3,13,0.9837675823097652,215,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
102.4016,2428.8384,0.044764726,12.792854228644284,37,0.6787390304059646,578,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
248.775,3745.125,0.034752647,17.75,25,0.5269322530606074,978,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
178.566,2516.724,0.030631323,17.75,13,0.46444324205339543,1447,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
245.0144,3185.1872,0.0,12.792854228644284,37,0.0,629,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
35.2874,988.0472,0.110735739,12.792854228644284,37,1.6790154846507486,946,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
110.257,1757.712,0.038657256,12.35,13,0.586135352545108,1081,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
113.9176,2519.3872,0.052493162,16.7,23,0.7959203833577185,211,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
167.0816,1510.0344,0.065890998,19.35,15,0.999063237760047,677,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
112.0202,337.5606,0.114565093,15.7,25,1.737077540498945,469,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
196.1136,6026.8216,0.117065801,12.792854228644284,37,1.7749941832423504,180,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
124.902,2909.546,0.026450779,18.7,15,0.4010563159024463,1046,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
59.5904,761.6752,0.043863865,7.06,35,0.6650798488068067,339,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
52.4008,809.6128,0.0,11.35,18,0.0,954,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62.7194,123.8388,0.036551446,12.792854228644284,37,0.554206296671535,884,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
90.9146,1459.4336,0.077630199,6.96,15,1.1770572660152567,17,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
54.7298,107.8596,0.304737387,12.792854228644284,37,4.620538916753946,831,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37.919,768.999,0.041180766,12.792854228644284,37,0.6243977274922875,406,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
184.195,2746.425,0.043831721,13.15,23,0.6645924698068019,1164,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146.7102,4374.306,0.007503372,12.792854228644284,37,0.11376885085938566,220,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
102.7332,205.0664,0.214681063,14.5,24,3.2550722313622966,527,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
177.4028,354.2056,0.060649825,7.5,24,0.9195946695796023,1386,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
114.8492,1506.0396,0.097258937,15.2,20,1.474675319082592,1529,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
226.2404,1800.3232,0.009763021,11.6,25,0.1480304695123806,704,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102.0016,1518.024,0.032152981,9.0,13,0.4875151731879561,1315,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
119.7098,1325.6078,0.021439694,19.35,35,0.32507642552666527,982,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
228.0352,458.0704,0.153592956,15.2,24,2.3288321709514315,547,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
97.5752,1534.0032,0.121231308,20.2,18,1.8381531129391222,1212,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
45.2744,905.488,0.119371835,12.792854228644284,37,1.809959108108487,311,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
87.4198,2267.7148,0.064607378,12.792854228644284,37,0.979600525216923,183,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
171.0764,3263.7516,0.14024028,5.365,25,2.126374048867427,413,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173.6738,2954.1546,0.0,21.2,23,0.0,415,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
150.6708,2106.5912,0.008296692,11.15,20,0.12579745676667212,271,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112.7518,683.1108,0.077193256,19.35,15,1.1704321775882067,895,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33.3874,282.2992,0.055075504,13.5,23,0.835074790451746,1539,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
188.1872,1701.7848,0.014209811,9.6,18,0.2154543141935463,722,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
91.7488,1358.232,0.081879864,12.5,23,1.2414922298671558,1182,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36.3506,607.2096,0.078540095,15.85,18,1.190853439565169,154,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
141.7838,1685.8056,0.146540889,10.195,35,2.22190617037817,871,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
178.6028,2302.3364,0.097059596,20.2,15,1.4716528384566598,1009,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
161.8894,2750.4198,0.028478742,7.96,13,0.4318050272945181,572,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45.4086,981.3892,0.034340926,20.0,35,0.5206895897560723,731,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
133.0626,1442.7886,0.063532672,6.425,15,0.9633054426018418,625,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
262.7568,7646.0472,0.075384242,12.792854228644284,37,1.143003250438048,976,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
170.9106,1539.9954,0.080131363,12.1,13,1.2149808227962433,1331,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
82.2276,243.6828,0.132111921,11.6,24,2.0031289181711824,455,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
179.166,359.532,0.083547515,12.792854228644284,37,1.2667777598801295,1342,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
236.9932,4242.4776,0.103731617,9.395,18,1.5728164435770897,190,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
147.0418,2354.2688,0.025309134,17.2,15,0.38374627986273463,507,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
188.9872,2458.1336,0.0258457,7.42,13,0.3918818883905028,746,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
142.0154,2127.231,0.054223942,18.25,18,0.8221630981918501,688,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
193.3794,8388.4142,0.075791641,12.792854228644284,37,1.1491803820091955,1038,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
94.641,2799.689,0.03928284,17.6,23,0.5956206843127476,1231,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
148.705,1797.66,0.145591438,12.792854228644284,37,2.2075102495551993,405,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
155.1998,2460.7968,0.046824729,6.825,13,0.7099735439122772,372,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
208.9296,2700.4848,0.159062948,7.405,35,2.4117701758977454,261,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
250.5724,4026.7584,0.073966786,15.7,13,1.1215112678649142,793,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
75.667,1301.639,0.117574554,15.6,15,1.7827080809647697,263,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44.2086,44.6086,0.049617765,9.6,24,0.7523225699406941,1425,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
144.0102,5394.9774,0.032296886,12.792854228644284,37,0.48969711305218244,320,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
163.1526,3946.8624,0.037340835,12.792854228644284,37,0.566175299329412,1110,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
88.183,1438.128,0.075707087,12.792854228644284,37,1.1478983435582744,602,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
139.0838,3652.5788,0.146635206,10.195,18,2.2233362389801936,871,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
172.4422,3621.2862,0.177545624,19.1,23,2.692011220767485,1286,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
175.937,529.311,0.072693696,8.895,13,1.102208215005403,653,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
262.291,1314.955,0.146701312,8.945,24,2.2243385621563485,1168,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103.7648,2804.3496,0.146999264,10.3,15,2.228856218571525,1029,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
155.2972,3894.93,0.173109453,16.0,20,2.6247483852202493,257,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.3874,388.1614,0.124410284,6.385,15,1.8863539013885775,1124,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
47.9034,583.2408,0.035079516,13.0,35,0.531888359530013,1317,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150.9366,3476.1418,0.054763518,20.1,15,0.8303443454325977,327,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
189.2846,3630.6074,0.111122936,11.1,13,1.684886306162224,511,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35.4874,388.1614,0.030330202,5.175,35,0.45987753610950394,1418,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
88.254,1298.31,0.0,11.5,25,0.0,246,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
73.7038,1404.1722,0.008601441,16.75,13,0.13041817176394893,700,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
102.3332,1948.1308,0.024407061,12.792854228644284,37,0.37006872147947995,792,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
261.591,3418.883,0.084262458,17.25,35,1.277617985253463,45,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
155.3998,2153.1972,0.08644044,5.88,18,1.310641339197853,678,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54.2956,1310.2944,0.112718928,12.792854228644284,37,1.7090853163966588,668,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
147.6076,3251.7672,0.086619573,7.3,15,1.3133574187899346,366,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
143.0128,1150.5024,0.058437653,7.075,23,0.8860529144402718,447,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59.7536,980.0576,0.0,6.365,15,0.0,1209,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
125.202,2783.044,0.034504414,12.792854228644284,37,0.5231684541772017,1341,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
247.0802,1228.401,0.044652785,9.3,18,0.6770417403163822,1335,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50.3692,591.2304,0.019184026,5.92,35,0.29087516824123566,8,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42.6086,133.8258,0.029638267,9.6,18,0.44938616638674606,1425,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52.0982,578.5802,0.042180995,14.15,25,0.6395635627895688,60,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198.2084,3769.7596,0.11507174,11.8,35,1.7447595062846417,105,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
106.1306,1672.4896,0.087437069,6.765,20,1.3257525899879166,304,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
242.6512,12117.56,0.014295564,12.792854228644284,37,0.2167545323178436,788,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
181.695,549.285,0.073251428,13.15,24,1.110664750110887,1164,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
263.191,6574.775,0.021743592,12.792854228644284,37,0.3296842373529303,565,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
122.9072,490.0288,0.10527024,18.7,15,1.5961456042019155,501,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
149.9708,2106.5912,0.063513272,13.3,35,0.963011292757389,940,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
61.5194,866.8716,0.044151435,9.42,15,0.6694400895681116,463,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
170.4422,2759.0752,0.008001018,17.6,25,0.12131434021467417,1245,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
149.3076,1921.4988,0.0828941,8.235,15,1.2568704443846048,364,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
162.6894,2588.6304,0.091042211,12.792854228644284,37,1.3804150620771196,1304,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
89.6856,703.0848,0.038011783,13.15,23,0.5763484565374516,721,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
106.3938,3751.783,0.042296724,12.65,20,0.6413182879106352,1481,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
73.2354,1504.708,0.02695441,20.7,20,0.40869255200098487,1312,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
76.7986,2648.5524,0.153930108,13.0,20,2.3339441920007604,227,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
256.1356,6358.39,0.034376537,16.1,20,0.5212295366690006,1230,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
226.2404,4725.8484,0.060971431,16.0,20,0.9244709765319278,198,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
118.9124,3199.8348,0.0,12.35,35,0.0,984,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103.1332,1948.1308,0.023831558,14.0,13,0.36134273601905903,1205,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40.0822,1257.0304,0.032762495,20.5,18,0.4967568457803197,1444,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.0506,531.3084,0.035347676,8.3,18,0.5359542988232339,282,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
130.131,1038.648,0.041291929,19.2,23,0.6260832212633656,1329,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46.9718,850.8924,0.080747059,9.1,15,1.2243162291173908,1494,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
255.5014,5355.0294,0.035240817,14.15,35,0.5343340638630076,947,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
122.1414,2924.1936,0.005557062,7.93,23,0.08425819190283507,970,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
114.386,1245.046,0.067154053,17.1,25,1.0182141363056878,1337,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
