,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Fat_Content_regular,Outlet_Location_Type_tier 2,Outlet_Location_Type_tier 3,Outlet_Type_supermarket type1,Outlet_Type_supermarket type2,Outlet_Type_supermarket type3,encoderItem_Type,encoderOutlet_Identifier,Item_Outlet_Sales
2638,-0.0020243919331391857,-1.3425266333251322,-1.6368947689651279,0.7360607505683904,2.0,0,1,0,1,0,0,0.2311119449050061,0.28454907943177593,502.0132
7790,1.891782890481009,-0.574395529823873,0.8329524850161543,-0.10122677401991632,2.0,0,0,0,1,0,0,0.2311119449050061,0.64643934566533,2906.217
3469,-1.572700806785373,-1.0920193780585794,-1.6502119337993368,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,186.424
3785,-0.2979317798103498,-0.5663896404483125,-0.660241828277566,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,2281.6966
2362,0.8620251806683159,0.5847135607827566,-0.7178502563374309,0.7360607505683904,2.0,1,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,1069.2748
4215,-0.4873125080517643,-0.31571719292807704,1.6555324263014888,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,4655.2736
2248,-1.2685080120476004,-0.594194265007166,0.5567926635082951,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,3010.7476
3556,0.9212066582437579,-1.060950768963661,-0.644817233318078,0.018385729492698916,1.0,1,0,1,0,0,0,-0.3827257022949668,-2.6105730504366607,203.7348
8321,0.11633856321774505,0.5334232964060438,0.15753394098965565,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,4363.6532
8215,-0.061205869508581305,2.682114734452559,0.8425608290523801,-1.5365768161712994,2.0,1,0,0,0,0,0,0.2311119449050061,-2.620096478495438,387.4956
5492,-1.8188957534992123,-0.7333690057040868,-0.5648309719978427,1.0948982611062361,1.0,1,1,0,1,0,0,1.2224244671072615,0.3702599319607758,2328.9684
4746,-0.061205869508581305,-1.0267729147199853,0.263059180758179,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,4278.4308
6171,-0.3571132573857919,-1.2283090865636932,0.4459155761115938,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,3225.801
6558,-1.106350763490889,-0.3825248914598572,-1.4502879166562395,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,837.5764
5729,-0.061205869508581305,-0.15206052487038632,-0.3398323797015413,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,474.0496
3245,-1.5525791044097226,1.2747772777379034,1.1208697168430082,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.3827257022949668,0.64643934566533,6291.81
7674,-0.061205869508581305,0.30297392115734706,0.4512674237397718,-1.5365768161712994,2.0,1,0,0,0,0,0,1.2224244671072615,-2.620096478495438,338.2264
8061,1.4538399564227371,-0.9771597706542522,1.1432475501033785,1.3341232681314665,1.0,0,0,1,0,1,0,-0.7425615644466753,0.3702599319607758,2117.244
3230,-0.8672575940861028,1.1730383382122473,-0.6474723390534216,0.13799823300531416,1.0,1,0,0,1,0,0,1.324730741640591,0.3893067880783313,1416.8224
2879,-0.061205869508581305,0.09313427155566714,0.36436956027614487,-1.5365768161712994,2.0,1,0,0,0,0,0,-1.0706472034673504,-2.620096478495438,491.3604
215,-1.4649905175980684,1.7492774458229083,-0.16767967960448196,0.018385729492698916,1.0,1,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,131.1626
5683,1.1816051595757036,0.011694777995165788,0.13726353785456422,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,4643.955
5327,-1.1560632046542605,-1.042116962724152,-0.9321451533773768,0.7360607505683904,2.0,0,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,1331.6
3819,-0.9820696605824604,0.13898374710763634,0.6863387633673836,0.7360607505683904,2.0,1,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,2776.386
392,1.2171140461209686,1.5877433873301934,-0.8324361645321154,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,796.9626
27,-0.2860954842952612,-0.9450274951272719,-1.6240836435834933,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.6492068249661755,0.2369319391378871,308.9312
5886,0.27021040491389464,-0.09457222413507801,0.22951324894636915,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1390.1904
752,-0.061205869508581305,-1.0646758091048272,-0.5488587014282899,-1.5365768161712994,1.0,1,0,1,0,0,1,1.324730741640591,0.360736503901998,1402.1748
1810,-1.1004326157333446,-1.121509357897797,0.14421677615544642,0.7360607505683904,2.0,0,1,0,1,0,0,-1.6492068249661755,0.28454907943177593,1789.6704
5897,1.8681102994508318,-0.034703729742558274,0.1799117742500258,1.0948982611062361,1.0,1,1,0,1,0,0,-1.9208476228650142,0.3702599319607758,1372.2138
478,-1.5916388796095144,-1.3425266333251322,0.17300017210663393,0.4968357435431599,1.0,1,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,1057.9562
6012,-1.2448354210174237,2.682114734452559,0.50141657404618,0.018385729492698916,1.0,1,0,1,0,0,0,-1.825596953471915,-2.6105730504366607,852.224
7141,-0.061205869508581305,-0.12398192842486158,1.1475040465114268,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,424.7804
909,1.832601412905567,0.12132990313964798,-1.0579407962809917,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,223.7088
5126,-0.889746555564771,2.247752341084513,-0.21294138557779682,1.3341232681314665,1.0,0,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,1635.8706
7894,-0.41629473496123404,-1.1236499159995352,-0.9198817036058072,0.13799823300531416,1.0,0,0,0,1,0,0,-0.3827257022949668,0.3893067880783313,1593.9252
7334,0.6726444524269009,1.9635537929947853,-1.3239862343000501,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,651.8182
1558,-1.610576952433656,-0.7011835417214826,0.31746482747263544,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,1765.0358
5100,-0.9205209239040006,0.570599131299415,-1.3569844905017951,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,1037.3164
6830,0.30571929145916,2.425281852142163,-0.9369076892379994,0.7360607505683904,2.0,0,1,0,1,0,0,-1.0706472034673504,0.28454907943177593,1624.552
2485,0.9448792492739352,-0.5909878841846244,-0.7988485965628153,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,633.8416
8371,-1.0862290611152388,2.682114734452559,0.6959471074036094,0.018385729492698916,1.0,1,0,1,0,0,0,-1.0706472034673504,-2.6105730504366607,185.0924
2151,-1.2909969735262685,1.9400414357326146,1.0584571167650307,1.3341232681314665,1.0,0,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,3115.944
7494,-0.0020243919331391857,1.799253729448795,1.8128498432066154,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,2271.0438
2180,-0.9394589967281421,-1.230101537518219,-0.653877901744239,-0.10122677401991632,2.0,0,0,0,1,0,0,0.2311119449050061,0.64643934566533,1922.8304
2331,-1.6662075413545714,-1.3425266333251322,1.8592069004000595,0.13799823300531416,1.0,1,0,0,1,0,0,1.324730741640591,0.3893067880783313,2050.664
6686,-1.3004660099383392,1.9476938169710671,-0.7529975788219452,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1677.816
563,-0.061205869508581305,-0.27920576193617297,0.2779777362650924,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,319.584
5885,1.737911048784859,-1.3425266333251322,0.747149972772657,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,2993.4368
5951,-0.061205869508581305,-0.32344559874673,-0.9177326373230381,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.35450328173404844,0.360736503901998,1498.05
5017,-0.701549456874865,2.1110558538423345,1.5569187886763574,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,3813.7024
4195,1.6550569801792405,-1.23501730083853,2.0074220127215345,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.35450328173404844,0.64643934566533,2649.884
969,-1.527722883828037,1.4560316646480538,-0.19802283007088337,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,1017.3424
5308,-1.3963400036105555,0.24594170629499296,-0.7865851467912456,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,638.5022
5009,-0.5228213945970297,0.4055017953933136,1.4305754701626776,0.7360607505683904,2.0,1,1,0,1,0,0,1.2224244671072615,0.28454907943177593,4146.6024
6543,-0.2860954842952612,-0.5106668267902192,0.7428934763646092,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,2237.088
6027,-0.6305316837843343,-0.48135857075170296,-1.5355843894471621,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,615.1992
4176,-0.9820696605824604,1.1615656499424207,-0.7375313477049669,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,2628.5784
5402,-0.12038734708402342,2.4820362137981116,-0.9896703091222613,0.4968357435431599,1.0,1,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,1390.1904
4819,-1.3750346716833963,0.40234264756225285,-0.4698845190132041,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1965.4416
7457,-0.061205869508581305,0.307466702770907,0.8836076747751375,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.43564274084668864,0.360736503901998,5499.508
6346,0.3885733600647789,-0.496137178239596,-1.5771789107799838,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,629.181
7181,-1.3868709671984847,1.7794170025114848,-0.5429591781900474,1.3341232681314665,1.0,0,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,639.168
5123,-1.0945144679758008,-1.0455816053296767,0.6623595394343093,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,732.38
4693,-0.08487846053875807,-0.6946310525659495,-0.664498324685614,0.018385729492698916,1.0,0,0,1,0,0,0,-0.7425615644466753,-2.6105730504366607,197.0768
3386,0.30571929145916,-0.6141185372673815,1.8538966889293722,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,4845.0266
4102,0.17552004079318717,-0.4442025942508366,0.2764179817498785,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,1104.5622
5157,-0.2979317798103498,-1.1420324212734883,1.3725026388077282,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,1800.3232
5545,1.0987510909700844,0.6721161373733618,0.519496274741012,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,4344.345
5841,-1.2685080120476004,-0.5968942260167017,0.5583940541809999,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,2833.6448
997,-1.6957982801422926,0.012052085307675596,1.901349097342946,1.0948982611062361,1.0,0,1,0,1,0,0,0.2311119449050061,0.3702599319607758,6501.8699
3227,-0.1322236425991116,1.2888920357985774,1.7264996553530532,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,985.384
7875,-0.061205869508581305,1.2176663275323594,1.9305968965892182,-1.5365768161712994,1.0,1,0,1,0,0,1,1.2224244671072615,0.360736503901998,5522.811
1017,-0.47547621253667616,-0.7523594817227292,-0.3739676232809063,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,703.0848
7083,-0.061205869508581305,-0.4183490002813844,0.8963771639992814,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,198.4084
5875,-0.061205869508581305,1.2677857065863494,-0.31690687083110625,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,2756.412
653,1.2999681147265878,-0.6576628374742607,0.23220999083920307,1.3341232681314665,1.0,0,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,1990.742
6389,2.0101458456318935,0.26053244969329253,-0.7130044481618276,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,380.8376
5563,-1.9112188585169019,0.5697400453287145,-0.35108375056796165,1.0948982611062361,1.0,0,1,0,1,0,0,-1.5433727478627322,0.3702599319607758,361.5294
7743,-1.4602559993920328,-0.5814438832456202,0.5813611992089247,1.3341232681314665,1.0,1,0,1,0,1,0,-1.0388969803363173,0.3702599319607758,1411.496
4144,1.6550569801792405,-1.2351067765532608,1.9962122780126046,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,5034.7796
4414,0.11633856321774505,0.7659311470317185,1.4108527426376511,0.13799823300531416,1.0,0,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,3435.528
919,-1.2815279371141977,-0.5685066436625603,-1.0761037692908038,0.13799823300531416,1.0,0,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,451.4124
5684,0.9212066582437579,-0.6722828242551117,0.8180339295092408,0.13799823300531416,1.0,0,0,0,1,0,0,-0.7425615644466753,0.3893067880783313,3463.4916
3400,1.1460962730304378,-1.3425266333251322,0.6895415447127922,0.7360607505683904,2.0,1,1,0,1,0,0,-1.825596953471915,0.28454907943177593,6501.8699
1609,-1.6756765777666423,0.6368689487386466,0.3686676928416835,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.5433727478627322,0.64643934566533,1787.0072
2788,1.8562740039357433,2.1440145424315604,0.7029003457044917,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,3688.532
2715,-0.061205869508581305,-0.597664616643835,-0.8739890497074471,-1.5365768161712994,2.0,0,0,0,0,0,0,-1.5433727478627322,-2.620096478495438,169.1132
1950,0.27021040491389464,-0.7245098009972196,1.2040171233511618,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,1078.596
3133,0.9803881358192,-0.7970091776828391,0.011426258793459576,0.7360607505683904,2.0,1,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,3292.381
2926,-1.8248139012567564,-0.08423575627944413,-0.23852200018357542,0.13799823300531416,1.0,1,0,0,1,0,0,-1.0388969803363173,0.3893067880783313,1733.7432
7234,-1.5975570273670585,0.7830205978236793,-0.17353756668523446,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,1174.4712
4436,1.1224236820002615,0.8112765644202558,0.3899918110394138,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,2456.802
8464,-0.6305316837843343,-0.41688769366930484,-0.34193980982682004,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,468.7232
3738,0.27021040491389464,-0.5676020086592055,0.4150663861926179,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,4769.1254
3236,-1.39160548540452,-0.4985343552376571,-0.9422595368661774,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,818.934
3798,0.03348449461212617,-0.4836147264660693,1.8603022516201893,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,2805.0154
8348,-1.3347912669320956,-0.5555588690687916,-1.2600138797068583,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.43564274084668864,0.64643934566533,822.263
7074,-0.061205869508581305,2.116890545279944,1.1294243458165951,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,418.1224
7126,-1.5324574020340724,1.1980030278181164,-1.6549744696599595,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,247.0118
6802,0.18735633630827578,-1.0791754133656521,-1.3607765836147592,1.0948982611062361,1.0,1,1,0,1,0,0,1.2224244671072615,0.3702599319607758,916.1408
3265,0.5542814972760166,-0.9519520365030901,1.5724266559508255,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,1659.1736
1215,1.7497473442999476,0.766621426398084,-0.7401864534403108,0.7360607505683904,2.0,1,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,2982.784
6508,1.0040607268493773,-0.2295263890019505,-0.9124224258523504,0.7360607505683904,2.0,0,1,0,1,0,0,-1.5433727478627322,0.28454907943177593,1860.2452
6923,0.5069363152156632,1.1089671959903586,1.4226101529566464,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,5024.1268
5062,0.5306089062458399,0.7197702212411421,0.0679809717906851,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,2600.6148
3056,0.8620251806683159,0.5929302941250704,-0.6666057548108928,1.3341232681314665,1.0,1,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,1749.7224
518,-0.061205869508581305,0.27802648186141016,-0.6506334842413399,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.43564274084668864,0.360736503901998,3273.7386
1724,-1.6957982801422926,0.04778519874431091,1.8586592247899947,-0.10122677401991632,2.0,1,0,0,1,0,0,-1.5433727478627322,0.64643934566533,2055.9904
7208,-0.061205869508581305,1.9217844880716677,-1.6907111039120288,-1.5365768161712994,1.0,1,0,1,0,0,1,0.2311119449050061,0.360736503901998,1120.5414
2342,0.41224595109495565,-0.45533060489935384,-0.4869521408028866,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,1844.9318
3301,-0.558330281142295,0.31450246757362044,-1.502038457635352,0.018385729492698916,1.0,1,0,1,0,0,0,-0.35450328173404844,-2.6105730504366607,47.9376
4862,-1.1004326157333446,-1.1205670597177573,0.16023068288248957,1.3341232681314665,1.0,0,0,1,0,1,0,-1.6492068249661755,0.3702599319607758,1043.9744
1375,0.589790383821282,-1.0582911408216333,-1.2061142724449763,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,958.752
5264,-1.3655656352713257,-1.1944756429722447,-1.4801666638275568,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,1069.2748
4570,-0.061205869508581305,-0.6413998408167124,1.143205913945888,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,3419.5488
2954,1.0632422044248193,-1.0410660081276233,-1.0718056367252655,-1.2973518091460687,0.0,0,0,1,1,0,0,0.2311119449050061,0.2369319391378871,739.038
6899,-0.32160437084052657,-0.4782091159519371,0.8351015512989234,0.4968357435431599,1.0,1,1,0,1,0,0,0.2311119449050061,0.35121307584322026,3861.64
7657,-0.842401373504417,-0.46032894381042305,-0.8201727147605458,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,2051.9956
2886,1.418331069877472,-0.6009473506239094,-1.3191820622819372,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,1185.124
268,0.7081533389721663,-0.4496356820443607,-1.662517019728397,1.0948982611062361,1.0,0,1,0,1,0,0,-1.825596953471915,0.3702599319607758,308.9312
5145,1.3828221833322063,-0.7993312336883627,-0.25032104666006083,1.0948982611062361,1.0,0,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,2909.546
6708,-0.061205869508581305,1.4470315618739915,-0.7482350429613226,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.3827257022949668,0.360736503901998,3237.1196
6002,-0.842401373504417,0.9530283782045292,0.669312777735191,0.018385729492698916,1.0,0,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,182.4292
4933,-0.7488946389352186,0.10706247983607532,0.5829209537241391,0.4968357435431599,1.0,0,1,0,1,0,0,-1.6492068249661755,0.35121307584322026,5888.3352
504,-0.061205869508581305,-0.7931865911462237,-0.5381550061719345,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,2876.256
107,-1.4732759244586302,-1.3425266333251322,-0.3078462024049453,0.4968357435431599,1.0,1,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,2530.7058
3477,0.8265162941230509,0.517266081113329,0.9236424415927453,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,1964.11
8118,0.6726444524269009,-0.7084277683052922,-1.5750714806547053,1.0948982611062361,1.0,0,1,0,1,0,0,-1.6492068249661755,0.3702599319607758,735.709
6150,-0.842401373504417,-0.8606353235167299,0.9139924613990287,0.018385729492698916,1.0,1,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,595.2252
3129,-1.2637734938415652,-0.4370566944336401,0.6799748368340567,0.13799823300531416,1.0,1,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,3844.995
6353,1.7734199353301248,-0.7073942077712785,1.8629573573555336,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.35450328173404844,0.64643934566533,3579.3408
2779,-0.2032414156896423,0.797952096451387,1.9055639575935044,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,2603.278
2573,-0.6056754632026485,-0.9600801566461692,-0.8436042630835553,0.018385729492698916,1.0,1,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,259.662
4377,-0.061205869508581305,-0.10717920242727172,-0.48648773750780244,-1.5365768161712994,2.0,1,0,0,0,0,0,0.2311119449050061,-2.620096478495438,111.8544
3226,1.737911048784859,0.6378368554145021,0.6080371650348335,-1.2973518091460687,0.0,1,0,1,1,0,0,-1.0388969803363173,0.2369319391378871,4604.6728
7791,-0.061205869508581305,0.7932695614285744,-0.9726443234900689,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.3827257022949668,0.360736503901998,4074.696
632,-1.0661073587395884,2.524883272906403,0.12824450558589362,1.3341232681314665,1.0,0,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,2207.127
3206,-0.061205869508581305,2.682114734452559,1.2349079494276283,-1.5365768161712994,2.0,0,0,0,0,0,0,1.2224244671072615,-2.620096478495438,219.0482
5522,-0.0020243919331391857,1.1623061400323385,-1.5596052495377268,0.4968357435431599,1.0,0,1,0,1,0,0,1.2224244671072615,0.35121307584322026,703.0848
602,1.891782890481009,-1.3425266333251322,-0.4059954367349926,1.3341232681314665,1.0,0,0,1,0,1,0,-1.0388969803363173,0.3702599319607758,1054.6272
3489,-1.9656658178863087,-0.6370983528186493,-0.44485158001749014,0.7360607505683904,2.0,1,1,0,1,0,0,0.2311119449050061,0.28454907943177593,1789.6704
7130,-0.061205869508581305,0.809333070573408,0.15858765605229502,-1.5365768161712994,2.0,0,0,0,0,0,0,1.324730741640591,-2.620096478495438,151.1366
6025,-1.7052673165543633,1.5886470160654684,0.43904561012569226,0.018385729492698916,1.0,0,0,1,0,0,0,1.324730741640591,-2.6105730504366607,166.45
6104,1.6195480936339748,-0.5470248737763107,-0.20973860423238813,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.6492068249661755,0.64643934566533,1510.0344
1694,0.9212066582437579,0.8090087442106018,0.23427578480699193,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,2972.797
4909,1.6905658667245056,0.42743496892553606,-0.2412603782338999,0.018385729492698916,1.0,1,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,127.1678
5572,-0.36894955290088005,0.029976676997264834,1.8698273233414346,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,2330.9658
1158,1.5011851384830905,-0.6199524688699107,0.6533405071656382,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1443.4544
2558,0.589790383821282,-1.054039329608958,-1.6624753835709067,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,585.904
6016,1.7497473442999476,-0.8099919046903035,0.6736109103007296,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,3078.6592
5008,1.1816051595757036,-0.3853706586604855,-0.28175954834659195,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,3095.97
6417,-1.8188957534992123,-0.7369097961063118,-0.5263975958529393,0.7360607505683904,2.0,1,1,0,1,0,0,1.2224244671072615,0.28454907943177593,2858.2794
6077,-0.061205869508581305,0.5901084719975144,-0.6021273607651263,-1.5365768161712994,1.0,1,0,1,0,0,1,-1.9208476228650142,0.360736503901998,3691.1952
438,1.8562740039357433,-0.36572356191592864,1.168280489099092,0.13799823300531416,1.0,1,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,1929.4884
3820,-1.4129108173316793,1.4705912137358927,0.8351015512989234,1.3341232681314665,1.0,1,0,1,0,1,0,1.2224244671072615,0.3702599319607758,2703.148
8486,1.6905658667245056,-1.3425266333251322,-1.5062533178859099,0.018385729492698916,1.0,1,0,1,0,0,0,1.324730741640591,-2.6105730504366607,45.2744
4012,1.5011851384830905,-0.13308561520284945,0.614907131020735,0.018385729492698916,1.0,0,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,180.4318
609,-1.39160548540452,-0.49837472826253576,-0.9134345047574998,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.3827257022949668,0.64643934566533,1555.9746
2855,-1.2282646072963,2.682114734452559,-1.7184824209580674,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,138.4864
2835,-1.0661073587395884,-1.055898194256722,-0.7444429498483588,0.4968357435431599,1.0,0,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,1480.7392
3231,-0.061205869508581305,-0.21619011278521155,0.10953385696601654,-1.5365768161712994,1.0,1,0,1,0,0,1,-1.0388969803363173,0.360736503901998,3266.4148
6622,-0.061205869508581305,2.682114734452559,-0.38193294048693754,-1.5365768161712994,2.0,0,0,0,0,0,0,1.324730741640591,-2.620096478495438,460.7336
7410,0.8620251806683159,-0.7594011198452529,-0.7817809747731325,-1.2973518091460687,0.0,0,0,1,1,0,0,1.2224244671072615,0.2369319391378871,2462.7942
1055,0.6489718613967241,-0.4028860278191026,0.42564517297650284,0.7360607505683904,2.0,1,1,0,1,0,0,1.2224244671072615,0.28454907943177593,2874.9244
6712,0.5306089062458399,0.7123295054127731,0.05677123708175463,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,2600.6148
1354,-1.3158531941079543,0.4290449978525298,0.10687875123067295,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1921.4988
3127,-1.0885963202182565,-0.6348988766940596,-0.4347788326861801,0.13799823300531416,1.0,0,0,0,1,0,0,-1.6492068249661755,0.3893067880783313,2073.3012
5089,0.18735633630827578,-1.015105462236592,1.4642046742894683,0.4968357435431599,1.0,0,1,0,1,0,0,-1.5433727478627322,0.35121307584322026,3225.1352
6044,-1.2744261598051447,1.26048301377352,0.21990490491014333,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,308.9312
8386,-1.4058090400226262,-0.5528305271922012,-1.2642703761149063,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.35450328173404844,0.64643934566533,813.6076
1603,-1.2010411276115964,1.5209569436445793,-0.6005676062499122,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,2404.2038
